Episode,Score_Mean,Time_Mean,Score_Median,Time_Median,Score_std,Time_std
1300,-2.5506806333390792,1.3940000000000001,-5.342989793431031,1.3800000000000001,0.6780589944835184,0.6780589944835184
1310,28.015141540095907,2.3120000000000003,8.072543946909189,2.14,1.717793934091048,1.717793934091048
1320,24.389021020640634,2.808,-0.308957386650353,1.9500000000000002,2.650119997283142,2.650119997283142
1330,19.23823146037386,2.1759999999999997,20.20306375686185,2.7199999999999998,1.3263121804462177,1.3263121804462177
1340,195.57792104512575,8.116000000000001,245.49956833148792,9.98,3.7341751431875823,3.7341751431875823
1350,-2.0324472814126264,1.5219999999999998,-3.582268993280527,1.97,0.9199760866457345,0.9199760866457345
1360,244.20689844200547,7.016000000000001,344.9388682785219,9.98,4.5276112907359884,4.5276112907359884
1370,36.05610218789774,4.2620000000000005,27.477735587606748,4.630000000000001,2.2225111923227745,2.2225111923227745
1380,234.98569016269911,9.98,234.45005761088294,9.98,0.0,0.0
1390,207.3201578320908,7.220000000000001,291.71606612439274,9.98,4.2441206391901725,4.2441206391901725
1400,240.68725403047725,8.028000000000002,272.0354604476837,9.98,3.904256139138415,3.904256139138415
1410,205.0153055735872,6.241999999999999,208.03244921724252,8.55,4.2423526491794625,4.2423526491794625
1420,290.83645337650944,9.006,323.6039748761989,9.98,2.922,2.922
1430,36.74736656440339,3.29,50.77823908570339,3.7300000000000004,1.8732912213534765,1.8732912213534765
1440,334.58704898930563,9.98,341.5795944858264,9.98,0.0,0.0
1450,316.55454883827736,8.038,394.3518076944464,9.98,3.88402317191852,3.88402317191852
1460,196.23850246939801,9.98,190.47356772789018,9.98,0.0,0.0
1470,265.8766592856677,7.052,356.1254922837384,9.98,4.472710140395865,4.472710140395865
1480,200.6590226649011,7.850000000000001,258.89686566831165,9.98,3.26235804288861,3.26235804288861
1490,2.4248597145858097,1.0700000000000003,-9.024253077186337,0.71,0.7380650377846115,0.7380650377846115
1500,286.26609492699123,9.044,321.3362533192683,9.98,2.8080000000000003,2.8080000000000003
1510,302.89391891828967,8.022000000000002,388.3489485268556,9.98,3.916002553625317,3.916002553625317
1520,33.99341195406458,1.396,-10.0,0.2,2.906321386220044,2.906321386220044
1530,30.719215468103574,6.316000000000001,31.150995868975443,5.98,2.464399318292391,2.464399318292391
1540,322.9607358694305,8.008000000000001,412.2447626366154,9.98,3.944,3.944
1550,340.4348971390664,8.024000000000001,411.93820958169016,9.98,3.9120102249355124,3.9120102249355124
1560,175.8319290025774,6.05,282.09415010217964,9.98,4.813283702421872,4.813283702421872
1570,291.5797551502005,8.022000000000002,351.41188829061116,9.98,3.9160229825679016,3.9160229825679016
1580,41.835136163136966,2.65,-4.796903832126662,2.27,2.8420450383482665,2.8420450383482665
1590,270.3794320462177,8.092,340.64680354539564,9.98,3.778382722806148,3.778382722806148
1600,182.73173193954926,7.192000000000002,254.31052080441424,9.98,4.260630939191988,4.260630939191988
1610,42.45274165542346,4.328,51.606968793249195,4.99,2.375882151959562,2.375882151959562
1620,338.92584312480375,9.000000000000002,377.951122797812,9.98,2.9400000000000004,2.9400000000000004
1630,239.93989774134715,9.000000000000002,255.72979742730672,9.98,2.9400000000000004,2.9400000000000004
1640,-4.145090744249217,0.5920000000000001,-9.891760417279585,0.4,0.44963985588468475,0.44963985588468475
1650,144.477487079445,6.044000000000001,227.21053029850793,9.98,4.820604111519635,4.820604111519635
1660,193.94491479417388,9.350000000000001,209.86576045947922,9.98,0.9443833967197857,0.9443833967197857
1670,403.26239335499247,9.306000000000001,445.2710798855819,9.98,2.0220000000000002,2.0220000000000002
1680,358.29742993956216,8.040000000000001,439.9490157571605,9.98,3.8802577233993105,3.8802577233993105
1690,354.8459997223099,8.996,396.84693170859333,9.98,2.952,2.952
1700,163.35670633809337,5.378,162.81910161434263,6.0,4.146819986447447,4.146819986447447
1710,206.86732996957707,6.872,287.5610353224915,9.16,3.7431665739050404,3.7431665739050404
1720,286.48367238041567,8.444,323.43068791908524,9.98,2.992708472270562,2.992708472270562
1730,372.1744361037305,9.002,415.38382718094886,9.98,2.9340000000000006,2.9340000000000006
1740,306.5209181365514,7.054,428.26496919307215,9.98,4.469541810968995,4.469541810968995
1750,405.97780313234455,9.776000000000002,429.00206879199186,9.98,0.612,0.612
1760,299.4732850232297,7.05,408.6174928921379,9.98,4.475660845059643,4.475660845059643
1770,0.8051505459180799,1.7419999999999998,-2.123655429053693,2.2600000000000002,1.2216529785499646,1.2216529785499646
1780,148.7334387888894,9.98,143.49069689928612,9.98,0.0,0.0
1790,110.72506308793913,7.0200000000000005,149.69510089841526,9.05,3.435706623098078,3.435706623098078
1800,262.42554352917085,7.044,366.27705582041796,9.98,4.484888404408743,4.484888404408743
1810,316.3708850313478,7.0760000000000005,455.98165543105233,9.98,4.4361226313076605,4.4361226313076605
1820,311.3282176383486,6.926,454.33976893116983,9.98,4.4407661501141895,4.4407661501141895
1830,455.13666779457697,9.98,462.31437416111834,9.98,0.0,0.0
1840,376.8537017242009,9.008000000000001,428.56179920536687,9.98,2.916,2.916
1850,383.8277738520106,9.000000000000002,413.27546341873744,9.98,2.9400000000000004,2.9400000000000004
1860,311.7911429769394,7.048,445.40189898966145,9.98,4.478724818516985,4.478724818516985
1870,120.39967305953789,4.076,-9.860100676320934,0.22999999999999998,4.820869631093544,4.820869631093544
1880,229.3600171654328,6.093999999999999,374.78679663449725,9.98,4.759588637687085,4.759588637687085
1890,279.66651754812847,7.042,396.579996005436,9.98,4.487889927348932,4.487889927348932
1900,324.7246388215221,8.016000000000002,404.19067990640565,9.98,3.928,3.928
1910,279.48245913669246,6.7540000000000004,364.20622432133416,9.440000000000001,4.293148494985935,4.293148494985935
1920,280.38800779532613,7.058000000000002,392.451913048004,9.98,4.463491458488523,4.463491458488523
1930,173.4057545020181,4.924000000000001,106.07197416113286,4.41,4.3269370228835085,4.3269370228835085
1940,269.002860138777,6.090000000000001,431.6642439252141,9.98,4.764898739742535,4.764898739742535
1950,296.5528642547787,8.466000000000001,363.07598360538,9.98,3.0207290510735985,3.0207290510735985
1960,365.776562520396,9.000000000000002,416.99293183460213,9.98,2.9400000000000004,2.9400000000000004
1970,319.82711611725813,7.040000000000001,450.09229303812594,9.98,4.49095090153522,4.49095090153522
1980,184.87387928061338,5.108,161.61386746581545,5.13,4.872060754957804,4.872060754957804
1990,197.94079145595168,6.628000000000002,214.20039546928732,8.190000000000001,3.85494176350305,3.85494176350305
2000,294.0079282595435,7.444000000000001,419.38509131587045,9.98,3.9110591915745796,3.9110591915745796
2010,191.27828928520475,4.574000000000001,57.06258213776235,2.62,4.631708540053012,4.631708540053012
2020,227.63980927985017,5.716,286.47278929638446,8.25,4.565275895277305,4.565275895277305
2030,413.444743670358,9.98,411.78213137222554,9.98,0.0,0.0
2040,405.51472372863253,9.98,429.53732122498457,9.98,0.0,0.0
2050,233.8635652359638,7.032000000000001,325.7927132637137,9.98,4.503156226470496,4.503156226470496
2060,271.8727113711872,7.026000000000001,383.4170253825219,9.98,4.5123302184126555,4.5123302184126555
2070,334.2698360633486,8.018,418.8149502853079,9.98,3.9240025484191525,3.9240025484191525
2080,382.24299332597934,9.000000000000002,433.13797028653255,9.98,2.9400000000000004,2.9400000000000004
2090,3.0975119895285337,2.43,7.713292147699136,2.7199999999999998,0.9400957398052605,0.9400957398052605
2100,105.9641477273688,4.369999999999999,136.36669081488407,5.66,2.8757503368686232,2.8757503368686232
2110,306.644823986,8.010000000000002,379.2889419354734,9.98,3.940022842573378,3.940022842573378
2120,407.4910477412373,9.006,453.5395546589955,9.98,2.922,2.922
2130,299.02556141118515,7.034000000000001,422.67965231165385,9.98,4.500124887155911,4.500124887155911
2140,379.8260542559566,8.998000000000001,433.37254075129795,9.98,2.9460000000000006,2.9460000000000006
2150,165.59435199116393,5.464,138.15920648509902,5.98,4.553792265793423,4.553792265793423
2160,301.5265770251766,8.99,336.29201698040447,9.98,2.9700000000000006,2.9700000000000006
2170,399.2266495938064,8.996,430.68499899318476,9.98,2.952,2.952
2180,296.7812210335595,8.016000000000002,307.94982248558335,9.98,3.9280101832861893,3.9280101832861893
2190,222.11607568009686,5.9879999999999995,199.71655875527543,7.01,3.9084544259847784,3.9084544259847784
2200,203.0676037816595,6.0200000000000005,318.93525029744046,9.98,4.850039175099518,4.850039175099518
2210,206.40981894976753,7.052000000000001,286.4562158354373,9.98,4.472620708264898,4.472620708264898
2220,391.71911660696094,8.992,433.2851292030531,9.98,2.964,2.964
2230,184.24258492630844,6.029999999999999,198.7815910034849,7.75,4.013758836801235,4.013758836801235
2240,175.07306049536618,5.210000000000001,66.43974096244312,4.7,3.921900049720799,3.921900049720799
2250,428.90897694315316,9.98,420.65142205683856,9.98,0.0,0.0
2260,323.735260839051,7.032000000000001,455.01004944559384,9.98,4.503253934656583,4.503253934656583
2270,196.59213320974013,7.523999999999999,209.83829819723763,9.34,3.6943069715441896,3.6943069715441896
2280,345.1626929335818,8.028000000000002,438.3676425786402,9.98,3.9040409833914405,3.9040409833914405
